Lat,Long
38.87486486470895,-77.08152834629634
38.874855207082504,-77.08152574187127
38.87485519817963,-77.0815257358482
38.87484880468813,-77.08152451188649
38.874842570914254,-77.08152342629374
38.87483616946479,-77.0815221433149
38.87482962312469,-77.08152090106171
38.87482321994959,-77.08151971485597
38.8748167647952,-77.08151841186823
38.87481672883446,-77.08151840736087
38.87481025359404,-77.08151722020531
38.87480381640969,-77.08151592004779
38.874797297599784,-77.08151464978289
38.87479079511655,-77.08151347451228
38.87478430437107,-77.0815121462815
38.874778010659774,-77.08151088489136
38.87477177711158,-77.08150978662857
38.8747654393378,-77.0815084697784
38.87475257216653,-77.0815059711107
38.87474602520982,-77.08150476342237
38.87473952529421,-77.08150344414705
38.87473288015928,-77.08150218403021
38.874726495405824,-77.08150097531268
38.87471363806153,-77.08149843082866
38.87470722752378,-77.08149715220031
38.87470096788299,-77.08149600130935
38.87469458567667,-77.08149464973849
38.87468181647757,-77.08149221502582
38.874675350262756,-77.08149102698616
38.87466240452607,-77.08148838656204
38.87465627994841,-77.08148724076665
38.874643519754606,-77.08148480631971
38.87463677962517,-77.08148331520975
38.874624503986986,-77.08148099287938
38.87461160926369,-77.08147852338764
38.87460531731834,-77.08147716292778
38.874592640290274,-77.08147461218863
38.87458595135931,-77.08147328164068
38.87458000946096,-77.08147199709752
38.874567288698906,-77.08146937246725
38.874554639241936,-77.08146679141414
38.87454839600134,-77.08146522605354
38.8745420382639,-77.08146401813153
38.8745290138381,-77.08146124286748
38.87452308195167,-77.08145990213889
38.87451033684282,-77.0814571269585
38.87450374777411,-77.08145575437477
38.874497528859024,-77.0814543407233
38.87449118329044,-77.08145295565049
38.87448480229518,-77.08145153611738
38.87447217399159,-77.08144877933312
38.87446586493826,-77.08144736766334
38.87445951093912,-77.08144595007174
38.87445322004071,-77.08144453086375
38.87444694141403,-77.08144292874309
38.8744406642951,-77.08144174738324
38.874434446940896,-77.0814402461788
38.874428168581154,-77.08143862908236
38.87442191047987,-77.08143739179849
38.87441573860544,-77.08143586656374
38.874415732496246,-77.08143570386216
38.87441568358589,-77.08143592028536
38.87441573860544,-77.08143586656374
38.874415669477656,-77.08143570087063
38.87441570196682,-77.08143590007406
38.874415729497144,-77.08143587206119
38.87441570324041,-77.08143582864706
38.874415720779126,-77.08143585566974
38.87441572966147,-77.08143586284481
38.87439705441064,-77.08143164902624
38.87439705434901,-77.08143165248238
38.87439705434901,-77.08143165248238
38.874397027537654,-77.08143164017356
38.87439705434901,-77.08143165248238
38.87439700954702,-77.08143163849594
38.87439072693493,-77.08143025987516
38.87439070855399,-77.08143028008647
38.87439069054281,-77.08143027956089
38.87439070855399,-77.08143028008647
38.87438449796608,-77.08142890472024
38.874384601177006,-77.0814286748972
38.87437829097291,-77.08142732774594
38.87437827357799,-77.08142729265896
38.87437205788734,-77.08142569814147
38.87437205788734,-77.08142569814147
38.874365670843915,-77.08142411245603
38.87435941536338,-77.08142222285318
38.87435940625507,-77.08142222835063
38.87435318046167,-77.08142018977034
38.87434706743935,-77.08141789052499
38.87434705833106,-77.08141789602244
38.87434074952741,-77.081415459663
38.874335224283946,-77.08141253669825
38.87432915047989,-77.0814095539267
38.87432288842107,-77.08140651725138
38.87432333394714,-77.08140629165382
38.87431756831712,-77.08140270121002
38.874311770690696,-77.08139888391459
38.874306406618196,-77.08139450179499
38.874306406618196,-77.08139450179499
38.87430078411534,-77.0813899588334
38.874295978380644,-77.08138508814814
38.87429126035142,-77.08137984656553
38.87428605694432,-77.08137453895176
38.87428177554967,-77.08136855973889
38.874282120925514,-77.08136839230916
38.87427718461636,-77.08136275937599
38.87427341766094,-77.08135622692109
38.87427006119468,-77.0813494125198
38.87426550547295,-77.08134315328108
38.87426268692943,-77.08133598457778
38.87426025311119,-77.08132846286479
38.874256304677424,-77.08132149633408
38.874254352283266,-77.08131375698761
38.8742526844641,-77.08130572279923
38.87424961337135,-77.0812985686301
38.87424817161523,-77.08129048916958
38.87424749109364,-77.08128216450673
38.87424541083153,-77.08127452171152
38.87424528160123,-77.0812661036331
38.87424444256026,-77.08125807864388
38.87424343523788,-77.08124938482145
38.87424371883438,-77.08124156433193
38.87424413481437,-77.0812333938429
38.874242933052905,-77.08122499288274
38.87424421058609,-77.08120892886049
38.87424448317266,-77.08120071499754
38.874244571796574,-77.0811922064533
38.87424575960455,-77.08118420717403
38.874246204035074,-77.0811759568293
38.87424667778217,-77.08116757824357
38.87424768114286,-77.0811598167903
38.87424898359993,-77.0811433650515
38.87424983589864,-77.0811344742088
38.874250537225436,-77.08112697596695
38.87425141162008,-77.08111886726182
38.874252253647654,-77.08111055244136
38.87425335256486,-77.08110248486562
38.874255293527895,-77.08108610131639
38.874256155155635,-77.08107820317176
38.874257509739266,-77.08106994595171
38.8742598457527,-77.08105364077934
38.874261006883636,-77.08104562112267
38.87426240887535,-77.08103723157765
38.87426500380789,-77.08102105959505
38.87426623186751,-77.08101332889846
38.874267567182635,-77.08100514142518
38.87427018553353,-77.08098917183631
38.87427163906978,-77.08098092326287
38.87427422810048,-77.08096508191306
38.87427560638653,-77.08095701095606
38.87427855909809,-77.08094048055825
38.87427987710571,-77.08093275824599
38.8742828498482,-77.08091662033
38.87428452103338,-77.0809082928071
38.874287536459384,-77.08089228753576
38.874289264634484,-77.08088480656352
38.87429235784051,-77.08086696508911
38.87429416877963,-77.08085989571934
38.87429763232256,-77.08084402454375
38.8742994071123,-77.08083493929338
38.87430304359682,-77.08081947543369
38.874304911143206,-77.08081175762061
38.87430877396359,-77.08079471662529
38.87431064931345,-77.08078757190363
38.874314610034325,-77.08077211519186
38.87431664750043,-77.08076295230403
38.87432078825914,-77.0807480103109
38.874323036121226,-77.08074069202958
38.874327138242485,-77.0807238735512
38.87432939050892,-77.0807168135897
38.87433172647426,-77.08070960737784
38.874336148140316,-77.08069255385544
38.87433844912007,-77.08068579384843
38.874343139776464,-77.08067134162393
38.874345397364365,-77.08066246639596
38.87434782429755,-77.08065571697689
38.874352639629485,-77.08064033589389
38.87435513378656,-77.08063234242302
38.87436036059212,-77.08061763495814
38.874362868919064,-77.08060985744389
38.87436805205774,-77.08059456661535
38.87437087435039,-77.08058787828745
38.874373428483665,-77.08058005830647
38.87437877433528,-77.08056473763999
38.87438172941051,-77.08055818227933
38.87438720155142,-77.0805423477543
38.874389862566346,-77.08053409172868
38.87439570935374,-77.08052049158422
38.87439844556571,-77.0805125662546
38.87440410896585,-77.08049712228501
38.87440709838432,-77.08049015642567
38.87440995988425,-77.08048278456076
38.87441568678392,-77.08046782193982
38.874418525364085,-77.08046072488746
38.874424211454645,-77.08044602963966
38.87442704683849,-77.08043860629299
38.87443258530533,-77.08042410499156
38.874435449901526,-77.08041655916178
38.87444126502164,-77.0804017016888
38.87444385788812,-77.08039423553336
38.87444940987212,-77.08037948103664
38.8744523348151,-77.08037208796023
38.874457668116186,-77.08035747001057
38.87446041152922,-77.08035015117085
38.87446612733317,-77.08033530462248
38.874468757347124,-77.08032777614972
,
,
,
38.87448540272389,-77.08028359876172
38.87449073864935,-77.08026832732313
38.87449347335211,-77.08026149694574
38.874499035652775,-77.08024717381997
38.874501828987476,-77.08023857007107
38.87450449510625,-77.08023204890667
38.87451011151913,-77.08021772274382
38.87451295617538,-77.08020927263884
38.87451578999796,-77.08020244168969
38.874521559961025,-77.0801875886287
38.874524596045696,-77.08017951986741
38.8745274542351,-77.08017283831838
38.87453040000967,-77.08016528676715
38.87453647766383,-77.08014985251629
38.87453929570955,-77.08014289546361
38.87454225179501,-77.08013577645427
38.874545332089696,-77.08012724907033
38.874545201283,-77.0801280163786
38.87454804281988,-77.08012075225169
38.874551099696625,-77.08011303334382
38.874553741214235,-77.08010637544005
38.87455375200584,-77.0801062754742
38.874556684213246,-77.08009897941011
38.87455952693903,-77.08009164846182
38.87455953736111,-77.08009156923288
38.874562328550894,-77.08008460217128
38.87456519897004,-77.08007723399194
38.87456804243352,-77.080069861568
38.87457085368608,-77.08006277982473
38.87457372625936,-77.08005529067815
38.87457657778281,-77.0800479715094
38.87457944682434,-77.08004068051451
38.87458224304055,-77.08003343119614
38.87458795140108,-77.08001849447298
38.87459076035765,-77.08001103574196
38.87459364115327,-77.08000359063168
38.874596468407496,-77.0799961162959
38.87459928743571,-77.07998859791894
38.87460494298873,-77.07997359048969
38.87460777124695,-77.07996605970091
38.87461078023249,-77.0799584996019
38.87461607762519,-77.07994387132022
38.87462159851392,-77.07992934176538
38.874624306069045,-77.07992150545888
38.87462709163035,-77.07991434803264
38.87463265715352,-77.07989984167511
38.87463540584028,-77.07989171955539
38.87464097226388,-77.07987716250395
38.87464375452331,-77.0798696845409
38.87464946183723,-77.07985480539368
38.87465210261251,-77.0798471769167
38.87465767767225,-77.07983213484376
38.87466063571523,-77.07982439919796
38.87466599075833,-77.07980956855752
38.874668745545186,-77.07980211514649
38.87467438505478,-77.07978699541265
38.874677020407,-77.0797796710725
38.87468238032455,-77.07976507225048
38.874685325134436,-77.07975706764539
38.87469070425091,-77.07974240252588
38.87469603060457,-77.07972766440133
38.87469892406225,-77.07972001331288
38.874704231909355,-77.07970530230902
38.87470689646957,-77.07969785548052
38.87471256120193,-77.07968233073187
38.87471491605588,-77.07967557799014
38.87472053842091,-77.07966040817247
38.87472347860586,-77.07965266277078
38.87472845555217,-77.07963831787424
38.87473130167747,-77.07963079449583
38.874734165284366,-77.07962279558075
38.874739430467926,-77.07960845562543
38.874742150820815,-77.07960091128801
38.87474503499802,-77.07959327490335
38.87475027777911,-77.0795786749435
38.87475300471393,-77.07957126680878
38.87475585471399,-77.07956352568652
38.87475850389754,-77.07955643572154
38.87476123954926,-77.07954904397639
38.87476687701578,-77.07953403710319
38.874766706972444,-77.07953447822275
38.87477224867571,-77.07951978899315
38.87477516037767,-77.07951212458804
38.87477767034508,-77.07950576825904
38.874780694525796,-77.07949785931129
38.87478359921146,-77.07949008289239
38.87478637916493,-77.07948323879155
38.87478637916493,-77.07948323879155
38.87478644743746,-77.07948294685514
38.87479209081912,-77.07946861905702
38.87479209081912,-77.07946861905702
38.87479219394423,-77.0794683938379
38.87479209081912,-77.07946861905702
38.87479209081912,-77.07946861905702
38.87479210101503,-77.07946855250033
38.87479209106539,-77.07946860523235
38.87479209077807,-77.07946862136113
38.87479209081912,-77.07946861905702
38.874794932111016,-77.07946136639785
38.874794932111016,-77.07946136639785
38.874794932111016,-77.07946136639785
38.874794932111016,-77.07946136639785
38.87479494138341,-77.07946135168366
38.87479494146551,-77.07946134707544
38.87479495082,-77.07946132775302
38.87479780206109,-77.07945402236122
38.874797820154384,-77.07945401827806
38.8747977737719,-77.07945409300106
38.8747977737719,-77.07945409300106
38.87479776296031,-77.07945419411945
38.874800605318505,-77.07944688155217
38.874800605318505,-77.07944688155217
38.87480345584046,-77.07943961648114
38.874803381804966,-77.07943972613029
38.87480602023491,-77.07943222780284
38.874806023641604,-77.07943203656154
38.874808114593215,-77.07942492339707
38.87480818257827,-77.07942464758929
38.874808260902874,-77.07942429716041
38.874809848299634,-77.07941712666764
38.8748098778817,-77.07941698344823
,
38.87480987724552,-77.07941701916197
38.874809887072,-77.07941697334225
38.87480994590779,-77.07941670533631
38.87480990668392,-77.07941688400695
38.874809916551456,-77.07941683588312
38.87480991690033,-77.07941681629816
38.87481116711522,-77.07940884755999
38.87481116711522,-77.07940884755999
38.874811176305506,-77.07940883745401
38.87481117665438,-77.07940881786907
38.87481117661334,-77.07940882017317
38.874811185885726,-77.07940880545897
38.87481117651073,-77.07940882593346
38.87481118578312,-77.07940881121925
38.8748112043279,-77.07940878179086
38.874811213846556,-77.07940875325198
38.87481213366512,-77.07940061696823
38.87481212545987,-77.07940057177551
38.87481206824536,-77.07940074876903
38.874812501083596,-77.07939263632636
38.874812396460555,-77.07939294564576
38.87481239674786,-77.07939292951698
38.87481253677184,-77.07938456302284
38.87481232830612,-77.07937603306667
38.87481216962896,-77.07937634196298
38.874811180890326,-77.07936862032467
38.8748115645057,-77.07936782349687
38.87481009748452,-77.07936014324362
38.87480831229112,-77.0793526208505
38.87480686332775,-77.07934392678854
38.87480653171784,-77.07934433322997
38.87480405124508,-77.07933689430848
38.874801796161364,-77.07932894211073
38.87479855812615,-77.07932204821267
38.87479842113363,-77.07932215141608
38.874791805302216,-77.07930811633776
38.87478768149174,-77.07930188360272
38.87478333081706,-77.0792957410782
38.87477924967397,-77.07928964214358
38.8747788668625,-77.07928988802637
38.87477411035739,-77.07928427196265
38.8747640173291,-77.07927424013222
38.8747585139854,-77.07927008461293
38.87475288599951,-77.07926584477526
38.87474725333477,-77.07926186760685
38.874741662086265,-77.07925809451334
38.8747359079775,-77.07925435932127
38.87473004524732,-77.0792506520852
38.87472420475254,-77.07924721406604
38.87471271774361,-77.07924007050521
38.874706816548574,-77.07923649931604
38.874701028445294,-77.07923315503864
38.874689460959466,-77.07922597686243
38.874683561426025,-77.07922231235928
38.87467767604586,-77.07921886496791
38.874671964029254,-77.0792152958388
38.874654747646446,-77.07920454577054
38.874648952875724,-77.0792010699017
38.87464314943023,-77.07919706932408
38.87463182070441,-77.07918963877292
38.87462615260927,-77.07918562715804
38.87461491236114,-77.07917778192983
38.87460935259952,-77.07917375849019
38.87460357635442,-77.07916974833614
38.87459213509097,-77.07916155376387
38.87458122265413,-77.07915351523197
38.874575589882284,-77.0791495438427
38.87457003994592,-77.07914547458797
38.87456469947748,-77.0791412800373
38.87455333298561,-77.07913293435128
38.87454776895652,-77.07912864453225
38.87453579133643,-77.07911970471245
38.87453022193302,-77.0791152107199
38.87452003525746,-77.07910638880699
38.87451478954229,-77.07910193306739
38.8745095350265,-77.07909746554544
38.87450448971182,-77.07909288770419
38.87449886783305,-77.07908830458494
38.87448816806351,-77.07907894903269
38.87448282818943,-77.07907421506962
38.87447693070631,-77.0790694233594
38.87447215943653,-77.07906463565918
38.874466812833745,-77.07905977355816
38.87446147607758,-77.07905486448627
38.8744561491065,-77.07904991189967
38.87445100335527,-77.07904490235273
38.87445082303799,-77.07904490862362
38.874445497872046,-77.07903985465809
38.87444098000945,-77.07903500403636
38.8744349315426,-77.07903008920894
38.874430378313725,-77.07902520067304
38.874425880800715,-77.07902021924453
38.87442027535187,-77.07901521935656
38.87441521161376,-77.07901015803063
38.87441014873716,-77.07900504831932
38.87440508639378,-77.07899990865545
38.87440000692122,-77.07899471892922
38.87439491015528,-77.07898948835705
38.87438982303076,-77.07898422233458
38.874384718571825,-77.07897891777029
38.87437960572258,-77.0789735783828
38.874374502371055,-77.07896821160936
38.87436939961429,-77.07896281142729
38.87436939961429,-77.07896281142729
38.87436410127807,-77.07895726261755
38.87435920423397,-77.07895194796521
38.87435438684487,-77.07894671401516
38.87434957007104,-77.07894144550434
38.87434474488635,-77.07893614332235
38.87434474488635,-77.07893614332235
38.87433513298009,-77.0789254029166
38.8743303280832,-77.07891997338432
38.8743303280832,-77.07891997338432
38.874325254248866,-77.07891446685593
38.87432071972474,-77.07890903367853
38.874315916714544,-77.07890349815999
38.87431094583922,-77.07889777563179
38.87430627684566,-77.0788923039582
38.87430627686617,-77.07889230280614
38.87429695643928,-77.07888087931947
38.874296674741956,-77.07888101288518
38.874292450571595,-77.0788753547699
38.87428712742977,-77.07886968076417
38.87428213050008,-77.07886390330704
38.874278052552235,-77.07885812958024
38.874276972741185,-77.07885804969953
38.87427243565072,-77.07885225452395
38.87426838383688,-77.07884653112403
38.8742624525181,-77.07884060310577
38.87425808561,-77.07883486476123
38.874253728117516,-77.0788291036389
38.8742528122743,-77.07882892364648
38.87424831949224,-77.07882317010863
38.874244140736685,-77.07881749142399
38.874238820853805,-77.07881163425093
38.8742339862681,-77.0788058477013
38.87422966452978,-77.0788001026091
38.87422429914607,-77.07879427062339
38.87421944665078,-77.078788477791
38.87421496365175,-77.07878268074306
38.87420970563683,-77.07877689107882
38.87419993768688,-77.07876529897429
38.87419505819371,-77.07875950420649
38.874190169202265,-77.07875373682614
38.8741853254437,-77.07874795923836
38.87417556594231,-77.07873639850946
38.87417094264555,-77.07873089015155
38.87416605473985,-77.07872506171668
38.87415641749874,-77.07871371894875
38.874151643977555,-77.07870804484594
38.87414192650475,-77.07869665363887
38.87413727787133,-77.07869105003108
38.8741278354061,-77.07867990082929
38.874122988751,-77.07867428569
38.87411843802928,-77.07866874948645
38.87410909345408,-77.07865766884386
38.874104164475476,-77.07865212277251
38.87409474723839,-77.07864056858605
38.87408977819526,-77.07863474241
38.874080325344146,-77.07862316413757
38.874075572106435,-77.0786173626948
38.87406606772248,-77.07860564230302
38.87406151898705,-77.07859999435996
38.87405230948875,-77.07858841166164
38.8740477639115,-77.07858258630594
38.87403874283165,-77.07857104829237
38.874034295186924,-77.0785652891879
38.87402498100197,-77.0785530072525
38.874020464429435,-77.07854707094027
38.8740114272419,-77.07853491926106
38.874006804077986,-77.07852889685502
38.873998182684886,-77.07851667084802
38.873993858079395,-77.07851057991687
38.873985135017435,-77.07849849733732
38.87398109161556,-77.0784923004907
38.8739727215754,-77.07848012676953
38.87396813943592,-77.07847382432138
38.873959698373724,-77.07846108489392
38.873955395612136,-77.07845477906216
38.87394667155859,-77.07844224578476
38.87394257522752,-77.07843598515993
38.8739340276329,-77.0784236621986
38.87392959405237,-77.07841761881963
38.87392112252178,-77.07840557817062
38.87391673150691,-77.07839967435092
38.873907944039594,-77.07838766599596
38.873903366572414,-77.07838160690272
38.87389449751931,-77.07836962614381
38.873889837646885,-77.07836364072614
38.87388066420725,-77.0783520556796
38.873876383513,-77.0783460282906
38.87387192752755,-77.07834023093348
38.87386280247724,-77.07832845826997
38.87385803053561,-77.07832269435713
38.87385366123989,-77.07831658255301
38.87384448996932,-77.07830487540203
38.87383993469435,-77.07829908783633
38.87383085801229,-77.07828763472098
38.873826273360855,-77.07828197885506
38.87381693042616,-77.07827029783296
38.873812248824656,-77.07826452042292
38.87381203761407,-77.07826474364438
38.873802937480306,-77.0782530892957
38.87379832572818,-77.07824743725527
38.87379350358562,-77.07824196235542
38.873789013459046,-77.07823605797432
38.873789013459046,-77.07823605797432
38.873783897268794,-77.07823039815551
38.87378428600727,-77.07823032533857
38.87377940172698,-77.07822479791459
38.873779631461474,-77.07822454641683
38.87377501919509,-77.07821892318111
38.873774827513536,-77.07821906167636
38.87377496493582,-77.07821893427933
38.873770281731794,-77.0782132467352
38.873770109292046,-77.0782133166328
38.87377021050731,-77.07821319855465
38.87376558078288,-77.07820754369058
38.873765434621625,-77.07820765584873
38.873765581992956,-77.07820747572022
38.87376093253419,-77.07820191710351
38.87376093253419,-77.07820191710351
38.8737609250463,-77.07820183159018
38.873756196341596,-77.0781961692334
38.87375615053417,-77.07819621169907
38.87375155705689,-77.07819054521426
38.87375155705689,-77.07819054521426
38.87374685571708,-77.07818486406138
38.87374684808561,-77.07818478661235
38.87374220861574,-77.07817917296305
38.87374211909286,-77.07817914038637
38.8737375147017,-77.0781735807811
38.873737677007796,-77.07817357398325
38.87373291921333,-77.0781680271991
38.87372818347012,-77.07816225398862
38.87372837377749,-77.07816219267995
38.87372353359882,-77.0781567184186
38.87371884148845,-77.07815102486012
38.87371425781426,-77.07814531371402
38.87370954162136,-77.07813996063592
38.87370490908336,-77.07813446361081
38.873700249712805,-77.07812895543098
38.87369558939857,-77.07812350024568
38.873695618425266,-77.07812338813292
38.8736908849994,-77.0781179907555
38.8736908849994,-77.0781179907555
38.87368626152738,-77.0781124905395
38.8736815733136,-77.07810708410695
38.8736815733136,-77.07810708410695
38.87368155569205,-77.0781070616935
38.87367686667814,-77.07810170019117
38.87367686667814,-77.07810170019117
38.87367670578714,-77.0781016274985
38.87367686667814,-77.07810170019117
38.87367686667814,-77.07810170019117
38.87367688479189,-77.07810169495568
38.87367686667814,-77.07810170019117
38.87367686651407,-77.07810170940748
38.87367686671916,-77.07810169788709
38.87366736390403,-77.07809089863318
38.87366736390403,-77.07809089863318
38.87366736388352,-77.07809089978522
38.87366736392454,-77.07809089748113
38.873667363945046,-77.0780908963291
38.87366735508299,-77.07809088800248
38.87366735530859,-77.07809087533005
38.87366257771436,-77.07808542825957
38.8736625860432,-77.07808546653919
38.8736625860432,-77.07808546653919
38.8736625860432,-77.07808546653919
38.87366256874978,-77.07808542569313
38.8736625860432,-77.07808546653919
38.87366253931294,-77.07808556084662
38.87366257744775,-77.07808544323606
38.8736625860432,-77.07808546653919
38.87365313855212,-77.07807459628532
38.87364831662629,-77.07806910873596
38.87364840602615,-77.07806914822469
38.87364832526276,-77.078069129735
38.87364831666731,-77.07806910643188
38.87364365610391,-77.07806366507894
38.87364361126044,-77.07806365339884
38.87364360256245,-77.07806363585593
38.87364361126044,-77.07806365339884
38.87363888991339,-77.07805808348598
38.873638881317945,-77.07805806018287
38.8736341769359,-77.0780525495494
38.873634169447904,-77.07805246403622
38.87362953130412,-77.07804677552198
38.873629396096895,-77.078046778499
38.87362503759848,-77.07804107162139
38.873625019894874,-77.07804105381612
38.87362051178708,-77.07803514663289
38.87362051178708,-77.07803514663289
38.87361605966091,-77.07802913158086
38.87361192324351,-77.07802309691071
38.87360772842126,-77.07801680004432
38.87360366933906,-77.07801047024861
38.87360366933906,-77.07801047024861
38.873599685480094,-77.07800396398655
38.87359589125129,-77.0779974344334
38.87359227175853,-77.07799070595478
38.8735888540802,-77.07798377588156
38.873588812415356,-77.07798358563574
38.87358564681169,-77.0779766675168
38.87358268677523,-77.07796933698033
38.87357996420636,-77.07796182663517
38.87357749650109,-77.07795417156704
38.873575292357394,-77.07794638931877
38.873573361191,-77.07793845711184
38.87357172593785,-77.0779306049886
38.873570345261115,-77.07792262427058
38.873569273461044,-77.07791450155521
38.873569273461044,-77.07791450155521
38.87356850132693,-77.07790624810043
38.87356805977506,-77.07789815181269
38.8735679709385,-77.07788998165708
38.87356822579113,-77.07788173852317
38.87356877421928,-77.07787370680444
38.87356976576746,-77.07786558425609
38.87357117181938,-77.0778574599499
38.87357259723881,-77.07784976614022
38.87357263381492,-77.0778497360845
38.87357462617389,-77.07784157583478
38.87357654427625,-77.07783404391274
38.87357895333608,-77.07782626464304
38.87358116039629,-77.07781869733685
38.87358351197649,-77.07781111003447
38.873586098501875,-77.07780348462234
38.873588511315894,-77.07779600053439
38.873588475047384,-77.07779601330958
38.8735910858409,-77.07778854305631
38.87359355461519,-77.07778095224965
38.873596104049916,-77.07777338569198
38.87359893345789,-77.07776578233594
38.87360143560802,-77.07775834118974
38.873604072882905,-77.07775090167354
38.873606931606766,-77.07774367608134
38.87360952908143,-77.07773594148279
38.87361224845121,-77.07772844557171
38.87361516163799,-77.07772119735876
38.87361782914668,-77.07771357775663
38.873620660215806,-77.07770638708772
38.87362351552914,-77.07769884672322
38.87362932768083,-77.0776841366402
38.87363231104397,-77.07767699535749
38.87363519390542,-77.07766942582444
38.873641053521595,-77.0776545799554
38.873643939892155,-77.07764731942906
38.87364680662686,-77.07763964338136
38.87365243693233,-77.07762451880653
38.87365517699683,-77.07761737850126
38.87366029754712,-77.07760203851743
38.873662800855826,-77.07759453169247
38.873667594991275,-77.07757981269046
38.8736699349217,-77.07757186656173
38.87367415441264,-77.07755652799158
38.873676105690095,-77.0775491560812
38.873679562976555,-77.07753310488043
38.87368246044137,-77.07751762637093
38.87368375647005,-77.07750910118087
38.87368492437417,-77.07750119353001
38.87368660100768,-77.07748545815662
38.8736875309407,-77.07747674595004
38.87368863830539,-77.07746059518418
38.87368898129804,-77.0774524606438
38.873689284940184,-77.07743590494766
38.87368923943904,-77.07742782940382
38.87368860792882,-77.07741116578876
38.87368833467652,-77.07740272398969
38.87368720481962,-77.07738621645218
38.87368633100342,-77.0773781052598
38.87368485355826,-77.07736188959139
38.873683866732144,-77.07735405289387
38.87368130797419,-77.07733784146856
38.873680291130775,-77.07732966617515
38.87367701551348,-77.0773137381716
38.87367579355403,-77.07730594995473
38.873672321839464,-77.07728990213171
38.87367038669217,-77.07728219112118
38.87366623325942,-77.07726647730773
38.87366403280063,-77.07725848539772
38.87365924048437,-77.07724323017386
38.873656602506344,-77.07723552059952
38.87365114075787,-77.0772204153224
38.87364802720877,-77.07721310108693
38.87364172874692,-77.07719893850995
38.87363840542277,-77.07719176685784
38.87363113345596,-77.07717813265981
38.87362739069209,-77.07717174641975
38.87361956594271,-77.07715879577908
38.8736111404933,-77.07714668982075
38.87360677649002,-77.07714078343282
38.87359779122098,-77.07712925017417
38.87359293878811,-77.07712395544688
38.873583423244526,-77.07711335998091
38.873578458377224,-77.07710830749312
38.873568324225175,-77.07709855042623
38.87356295002514,-77.07709371539585
38.873552210944226,-77.07708453432562
38.873546724070714,-77.07708046136577
38.87353567842178,-77.07707230528592
38.87353043459698,-77.07706824516819
38.873518816782926,-77.07706084930733
38.873507271915145,-77.07705340485708
38.873501399835064,-77.0770497125815
38.873489598976015,-77.07704247622365
38.87348373399482,-77.07703889135155
38.87347196706663,-77.07703177355395
38.873466021095965,-77.0770281828676
38.873460306872985,-77.07702473378771
38.87344922613356,-77.07701753684825
38.87343743223506,-77.07701092197297
